town_name;cld_year;week_number;wd_total;wda_total;qty_total
Екатеринбург;1997;45;3999;;1367976
Екатеринбург;1997;46;4868;;1367976
Екатеринбург;1997;47;5060;;1367976
Екатеринбург;1997;48;5930;;1367976
Екатеринбург;1997;49;6567;;1367976
Екатеринбург;1997;50;5316;;1367976
Екатеринбург;1997;51;6020;;1367976
Екатеринбург;1997;52;4695;;1367976
Екатеринбург;1998;1;2299;;1335079
Екатеринбург;1998;2;3107;;1335079
Екатеринбург;1998;3;3929;;1335079
Екатеринбург;1998;4;3721;;1335079
Екатеринбург;1998;5;3906;;1335079
Екатеринбург;1998;6;5271;;1335079
Екатеринбург;1998;7;8004;;1335079
Екатеринбург;1998;8;12538;Э;1335079
Екатеринбург;1998;9;17128;Э;1335079
Екатеринбург;1998;10;15685;Э;1335079
Екатеринбург;1998;11;11071;Э;1335079
Екатеринбург;1998;12;8496;Э;1335079
Екатеринбург;1998;13;6486;;1335079
Екатеринбург;1998;14;5347;;1335079
Екатеринбург;1998;15;4521;;1335079
Екатеринбург;1998;16;4618;;1335079
Екатеринбург;1998;17;3713;;1335079
Екатеринбург;1998;18;3260;;1335079
Екатеринбург;1998;19;2808;;1335079
Екатеринбург;1998;20;3043;;1335079
Екатеринбург;1998;21;2750;;1335079
Екатеринбург;1998;22;2328;;1335079
Екатеринбург;1998;23;2213;;1335079
Екатеринбург;1998;24;1585;;1335079
Екатеринбург;1998;25;1963;;1335079
Екатеринбург;1998;26;1963;;1335079
Екатеринбург;1998;27;1714;;1335079
Екатеринбург;1998;28;1605;;1335079
Екатеринбург;1998;29;1605;;1335079
Екатеринбург;1998;30;1496;;1335079
Екатеринбург;1998;31;1711;;1335079
Екатеринбург;1998;32;2145;;1335079
Екатеринбург;1998;33;3158;;1335079
Екатеринбург;1998;34;2880;;1335079
Екатеринбург;1998;35;3159;;1335079
Екатеринбург;1998;36;3439;;1335079
Екатеринбург;1998;37;4568;;1335079
Екатеринбург;1998;38;5002;;1335079
Екатеринбург;1998;39;5692;;1335079
Екатеринбург;1998;40;5844;;1335079
Екатеринбург;1998;41;6086;;1335079
Екатеринбург;1998;42;5925;;1335079
Екатеринбург;1998;43;5857;;1335079
Екатеринбург;1998;44;5133;;1335079
Екатеринбург;1998;45;4979;;1335079
Екатеринбург;1998;46;4692;;1335079
Екатеринбург;1998;47;5455;;1335079
Екатеринбург;1998;48;6140;;1335079
Екатеринбург;1998;49;6600;;1335079
Екатеринбург;1998;50;6270;;1335079
Екатеринбург;1998;51;4951;;1335079
Екатеринбург;1998;52;4849;;1335079
Екатеринбург;1999;1;3036;;1334355
Екатеринбург;1999;2;2915;;1334355
Екатеринбург;1999;3;4887;;1334355
Екатеринбург;1999;4;8284;Э;1334355
Екатеринбург;1999;5;13094;Э;1334355
Екатеринбург;1999;6;17671;Э;1334355
Екатеринбург;1999;7;15971;Э;1334355
Екатеринбург;1999;8;13685;Э;1334355
Екатеринбург;1999;9;10129;Э;1334355
Екатеринбург;1999;10;9289;;1334355
Екатеринбург;1999;11;6116;;1334355
Екатеринбург;1999;12;5887;;1334355
Екатеринбург;1999;13;4613;;1334355
Екатеринбург;1999;14;4417;;1334355
Екатеринбург;1999;15;4283;;1334355
Екатеринбург;1999;16;4135;;1334355
Екатеринбург;1999;17;3986;;1334355
Екатеринбург;1999;18;3801;;1334355
Екатеринбург;1999;19;2497;;1334355
Екатеринбург;1999;20;3146;;1334355
Екатеринбург;1999;21;3711;;1334355
Екатеринбург;1999;22;3386;;1334355
Екатеринбург;1999;23;3163;;1334355
Екатеринбург;1999;24;2578;;1334355
Екатеринбург;1999;25;2293;;1334355
Екатеринбург;1999;26;2291;;1334355
Екатеринбург;1999;27;2130;;1334355
Екатеринбург;1999;28;1874;;1334355
Екатеринбург;1999;29;1721;;1334355
Екатеринбург;1999;30;1633;;1334355
Екатеринбург;1999;31;1382;;1334355
Екатеринбург;1999;32;1619;;1334355
Екатеринбург;1999;33;1682;;1334355
Екатеринбург;1999;34;2015;;1334355
Екатеринбург;1999;35;2200;;1334355
Екатеринбург;1999;36;2505;;1334355
Екатеринбург;1999;37;3514;;1334355
Екатеринбург;1999;38;4751;;1334355
Екатеринбург;1999;39;6267;;1334355
Екатеринбург;1999;40;6509;;1334355
Екатеринбург;1999;41;5843;;1334355
Екатеринбург;1999;42;5829;;1334355
Екатеринбург;1999;43;5184;;1334355
Екатеринбург;1999;44;4961;;1334355
Екатеринбург;1999;45;4593;;1334355
Екатеринбург;1999;46;4448;;1334355
Екатеринбург;1999;47;5567;;1334355
Екатеринбург;1999;48;6107;;1334355
Екатеринбург;1999;49;6432;;1334355
Екатеринбург;1999;50;6631;;1334355
Екатеринбург;1999;51;5380;;1334355
Екатеринбург;1999;52;5393;;1334355
Екатеринбург;2000;1;4109;;1345138
Екатеринбург;2000;2;4112;;1345138
Екатеринбург;2000;3;13937;Э;1345138
Екатеринбург;2000;4;22185;Э;1345138
Екатеринбург;2000;5;24227;Э;1345138
Екатеринбург;2000;6;17709;Э;1345138
Екатеринбург;2000;7;12679;Э;1345138
Екатеринбург;2000;8;9762;Э;1345138
Екатеринбург;2000;9;8854;Э;1345138
Екатеринбург;2000;10;10639;;1345138
Екатеринбург;2000;11;10179;;1345138
Екатеринбург;2000;12;12397;;1345138
Екатеринбург;2000;13;9429;;1345138
Екатеринбург;2000;14;6586;;1345138
Екатеринбург;2000;15;6415;;1345138
Екатеринбург;2000;16;5104;;1345138
Екатеринбург;2000;17;4555;;1345138
Екатеринбург;2000;18;3974;;1345138
Екатеринбург;2000;19;3163;;1345138
Екатеринбург;2000;20;2496;;1345138
Екатеринбург;2000;21;3212;;1345138
Екатеринбург;2000;22;3483;;1345138
Екатеринбург;2000;23;3194;;1345138
Екатеринбург;2000;24;3027;;1345138
Екатеринбург;2000;25;2110;;1345138
Екатеринбург;2000;26;1981;;1345138
Екатеринбург;2000;27;1926;;1345138
Екатеринбург;2000;28;2067;;1345138
Екатеринбург;2000;29;1847;;1345138
Екатеринбург;2000;30;;;1345138
Екатеринбург;2000;31;1818;;1345138
Екатеринбург;2000;32;1915;;1345138
Екатеринбург;2000;33;1989;;1345138
Екатеринбург;2000;34;2225;;1345138
Екатеринбург;2000;35;2575;;1345138
Екатеринбург;2000;36;2613;;1345138
Екатеринбург;2000;37;3562;;1345138
Екатеринбург;2000;38;4606;;1345138
Екатеринбург;2000;39;5847;;1345138
Екатеринбург;2000;40;6638;;1345138
Екатеринбург;2000;41;7626;;1345138
Екатеринбург;2000;42;7272;;1345138
Екатеринбург;2000;43;6678;;1345138
Екатеринбург;2000;44;5836;;1345138
Екатеринбург;2000;45;6034;;1345138
Екатеринбург;2000;46;3612;;1345138
Екатеринбург;2000;47;5238;;1345138
Екатеринбург;2000;48;6221;;1345138
Екатеринбург;2000;49;6368;;1345138
Екатеринбург;2000;50;7210;;1345138
Екатеринбург;2000;51;4365;;1345138
Екатеринбург;2000;52;5802;;1345138
Екатеринбург;2000;53;5682;;1345138
Екатеринбург;2001;1;5004;;1310079
Екатеринбург;2001;2;7498;;1310079
Екатеринбург;2001;3;11808;Э;1310079
Екатеринбург;2001;4;14792;Э;1310079
Екатеринбург;2001;5;13965;Э;1310079
Екатеринбург;2001;6;9697;Э;1310079
Екатеринбург;2001;7;7171;;1310079
Екатеринбург;2001;8;6215;;1310079
Екатеринбург;2001;9;5595;;1310079
Екатеринбург;2001;10;4127;;1310079
Екатеринбург;2001;11;3925;;1310079
Екатеринбург;2001;12;4926;;1310079
Екатеринбург;2001;13;4561;;1310079
Екатеринбург;2001;14;4680;;1310079
Екатеринбург;2001;15;4351;;1310079
Екатеринбург;2001;16;4127;;1310079
Екатеринбург;2001;17;4514;;1310079
Екатеринбург;2001;18;2319;;1310079
Екатеринбург;2001;19;2821;;1310079
Екатеринбург;2001;20;2358;;1310079
Екатеринбург;2001;21;3179;;1310079
Екатеринбург;2001;22;2874;;1310079
Екатеринбург;2001;23;2879;;1310079
Екатеринбург;2001;24;1748;;1310079
Екатеринбург;2001;25;2152;;1310079
Екатеринбург;2001;26;1832;;1310079
Екатеринбург;2001;27;1770;;1310079
Екатеринбург;2001;28;1750;;1310079
Екатеринбург;2001;29;1607;;1310079
Екатеринбург;2001;30;1547;;1310079
Екатеринбург;2001;31;1537;;1310079
Екатеринбург;2001;32;1647;;1310079
Екатеринбург;2001;33;1587;;1310079
Екатеринбург;2001;34;1930;;1310079
Екатеринбург;2001;35;2014;;1310079
Екатеринбург;2001;36;2672;;1310079
Екатеринбург;2001;37;3888;;1310079
Екатеринбург;2001;38;5290;;1310079
Екатеринбург;2001;39;5421;;1310079
Екатеринбург;2001;40;5199;;1310079
Екатеринбург;2001;41;5417;;1310079
Екатеринбург;2001;42;5612;;1310079
Екатеринбург;2001;43;5433;;1310079
Екатеринбург;2001;44;5060;;1310079
Екатеринбург;2001;45;3827;;1310079
Екатеринбург;2001;46;4619;;1310079
Екатеринбург;2001;47;5128;;1310079
Екатеринбург;2001;48;5408;;1310079
Екатеринбург;2001;49;6243;;1310079
Екатеринбург;2001;50;5325;;1310079
Екатеринбург;2001;51;6453;;1310079
Екатеринбург;2001;52;6264;;1310079
Екатеринбург;2002;1;2973;;1295690
Екатеринбург;2002;2;4369;;1295690
Екатеринбург;2002;3;5040;;1295690
Екатеринбург;2002;4;5389;;1295690
Екатеринбург;2002;5;6275;;1295690
Екатеринбург;2002;6;6887;;1295690
Екатеринбург;2002;7;7861;;1295690
Екатеринбург;2002;8;7525;;1295690
Екатеринбург;2002;9;6039;;1295690
Екатеринбург;2002;10;4552;;1295690
Екатеринбург;2002;11;5512;;1295690
Екатеринбург;2002;12;4856;;1295690
Екатеринбург;2002;13;3932;;1295690
Екатеринбург;2002;14;4378;;1295690
Екатеринбург;2002;15;4459;;1295690
Екатеринбург;2002;16;4308;;1295690
Екатеринбург;2002;17;4419;;1295690
Екатеринбург;2002;18;1880;;1295690
Екатеринбург;2002;19;1442;;1295690
Екатеринбург;2002;20;3417;;1295690
Екатеринбург;2002;21;3020;;1295690
Екатеринбург;2002;22;2781;;1295690
Екатеринбург;2002;23;2794;;1295690
Екатеринбург;2002;24;2374;;1295690
Екатеринбург;2002;25;2403;;1295690
Екатеринбург;2002;26;2029;;1295690
Екатеринбург;2002;27;1897;;1295690
Екатеринбург;2002;28;1606;;1295690
Екатеринбург;2002;29;1525;;1295690
Екатеринбург;2002;30;1595;;1295690
Екатеринбург;2002;31;1777;;1295690
Екатеринбург;2002;32;1714;;1295690
Екатеринбург;2002;33;1610;;1295690
Екатеринбург;2002;34;2087;;1295690
Екатеринбург;2002;35;2325;;1295690
Екатеринбург;2002;36;3018;;1295690
Екатеринбург;2002;37;3687;;1295690
Екатеринбург;2002;38;4544;;1295690
Екатеринбург;2002;39;5358;;1295690
Екатеринбург;2002;40;5956;;1295690
Екатеринбург;2002;41;6668;;1295690
Екатеринбург;2002;42;6881;;1295690
Екатеринбург;2002;43;5695;;1295690
Екатеринбург;2002;44;5022;;1295690
Екатеринбург;2002;45;3941;;1295690
Екатеринбург;2002;46;4224;;1295690
Екатеринбург;2002;47;4877;;1295690
Екатеринбург;2002;48;5231;;1295690
Екатеринбург;2002;49;5370;;1295690
Екатеринбург;2002;50;3988;;1295690
Екатеринбург;2002;51;4345;;1295690
Екатеринбург;2002;52;3867;;1295690
Екатеринбург;2003;1;2423;;1287248
Екатеринбург;2003;2;2363;;1287248
Екатеринбург;2003;3;3746;;1287248
Екатеринбург;2003;4;4153;;1287248
Екатеринбург;2003;5;5591;;1287248
Екатеринбург;2003;6;9808;Э;1287248
Екатеринбург;2003;7;16197;Э;1287248
Екатеринбург;2003;8;18431;Э;1287248
Екатеринбург;2003;9;13751;Э;1287248
Екатеринбург;2003;10;10945;Э;1287248
Екатеринбург;2003;11;7039;;1287248
Екатеринбург;2003;12;6403;;1287248
Екатеринбург;2003;13;5076;;1287248
Екатеринбург;2003;14;4623;;1287248
Екатеринбург;2003;15;4423;;1287248
Екатеринбург;2003;16;4643;;1287248
Екатеринбург;2003;17;4909;;1287248
Екатеринбург;2003;18;3058;;1287248
Екатеринбург;2003;19;3036;;1287248
Екатеринбург;2003;20;3420;;1287248
Екатеринбург;2003;21;3070;;1287248
Екатеринбург;2003;22;3028;;1287248
Екатеринбург;2003;23;3010;;1287248
Екатеринбург;2003;24;1847;;1287248
Екатеринбург;2003;25;2562;;1287248
Екатеринбург;2003;26;2339;;1287248
Екатеринбург;2003;27;2133;;1287248
